from,to
76561198034856953,76561198068904568
76561198034856953,76561198069398927
76561198034856953,76561198071030288
76561198034856953,76561198072560800
76561198034856953,76561198072706617
76561198034856953,76561198073503216
76561198034856953,76561198073714894
76561198034856953,76561198073869590
76561198034856953,76561198074679715
76561198034856953,76561198075328664
76561198034856953,76561198076153585
76561198034856953,76561198077138805
76561198034856953,76561198077219946
76561198034856953,76561198078471105
76561198034856953,76561198079421066
76561198034856953,76561198080119582
76561198034856953,76561198080276906
76561198034856953,76561198080636484
76561198034856953,76561198081156538
76561198034856953,76561198081577695
76561198034856953,76561198082119982
76561198034856953,76561198082254299
76561198034856953,76561198082264502
76561198034856953,76561198083522217
76561198034856953,76561198084057987
76561198034856953,76561198084704383
76561198034856953,76561198084724756
76561198034856953,76561198085606187
76561198034856953,76561198086288811
76561198034856953,76561198086757539
76561198034856953,76561198089369966
76561198034856953,76561198089614884
76561198034856953,76561198089910602
76561198034856953,76561198090015527
76561198034856953,76561198090175813
76561198034856953,76561198090458471
76561198034856953,76561198091899985
76561198034856953,76561198093678670
76561198034856953,76561198094523577
76561198034856953,76561198094564260
76561198034856953,76561198094732703
76561198034856953,76561198095317326
76561198034856953,76561198096422510
76561198034856953,76561198097537231
76561198034856953,76561198101667508
76561198034856953,76561198102428647
76561198034856953,76561198103678526
76561198034856953,76561198104046759
76561198034856953,76561198104333055
76561198034856953,76561198105289239
76561198034856953,76561198106240684
76561198034856953,76561198106287503
76561198034856953,76561198107518593
76561198034856953,76561198108699881
76561198034856953,76561198108739709
76561198034856953,76561198111307887
76561198034856953,76561198112242497
76561198034856953,76561198113323087
76561198034856953,76561198113503213
76561198034856953,76561198114539339
76561198034856953,76561198114661775
76561198034856953,76561198115646046
76561198034856953,76561198115821951
76561198034856953,76561198116495919
76561198034856953,76561198116510061
76561198034856953,76561198117089148
76561198034856953,76561198117377867
76561198034856953,76561198118559809
76561198034856953,76561198118876304
76561198034856953,76561198119395634
76561198034856953,76561198121301814
76561198034856953,76561198121468029
76561198034856953,76561198124324525
76561198034856953,76561198124916924
76561198034856953,76561198126788950
76561198034856953,76561198127219010
76561198034856953,76561198127689212
76561198034856953,76561198127799324
76561198034856953,76561198128279194
76561198034856953,76561198130010911
76561198034856953,76561198130532073
76561198034856953,76561198131080321
76561198034856953,76561198131534445
76561198034856953,76561198132184705
76561198034856953,76561198133344501
76561198034856953,76561198135380392
76561198034856953,76561198135475821
76561198034856953,76561198135574471
76561198034856953,76561198137252285
76561198034856953,76561198137407592
76561198034856953,76561198137475837
76561198034856953,76561198138828644
76561198034856953,76561198142032142
76561198034856953,76561198142052055
76561198034856953,76561198142409760
76561198034856953,76561198142693669
76561198034856953,76561198143482901
76561198034856953,76561198144383342
76561198034856953,76561198145366291
76561198034856953,76561198145987951
76561198034856953,76561198147986359
76561198034856953,76561198148111513
76561198034856953,76561198149798175
76561198034856953,76561198149864882
76561198034856953,76561198150072932
76561198034856953,76561198150077789
76561198034856953,76561198150533233
76561198034856953,76561198150565590
76561198034856953,76561198150748376
76561198034856953,76561198152895169
76561198034856953,76561198153335319
76561198034856953,76561198155587432
76561198034856953,76561198156295547
76561198034856953,76561198156360164
76561198034856953,76561198157510547
76561198034856953,76561198157806400
76561198034856953,76561198159354841
76561198034856953,76561198159497237
76561198034856953,76561198162586204
76561198034856953,76561198165358464
76561198034856953,76561198165626065
76561198034856953,76561198169149724
76561198034856953,76561198169188436
76561198034856953,76561198169271584
76561198034856953,76561198171059406
76561198034856953,76561198172743910
76561198034856953,76561198172890662
76561198034856953,76561198173145485
76561198034856953,76561198175958121
76561198034856953,76561198176695941
76561198034856953,76561198178043594
76561198034856953,76561198178575033
76561198034856953,76561198179232725
76561198034856953,76561198179779734
76561198034856953,76561198180905786
76561198034856953,76561198181702753
76561198034856953,76561198181969247
76561198034856953,76561198182846169
76561198034856953,76561198183097681
76561198034856953,76561198184820719
76561198034856953,76561198188323565
76561198034856953,76561198188456230
76561198034856953,76561198189776546
76561198034856953,76561198190129418
76561198034856953,76561198191624781
76561198034856953,76561198193262385
76561198034856953,76561198195476335
76561198034856953,76561198196484822
76561198034856953,76561198197121846
76561198034856953,76561198197540421
76561198034856953,76561198201596499
76561198034856953,76561198205649669
76561198034856953,76561198207082529
76561198034856953,76561198207298736
76561198034856953,76561198208904172
76561198034856953,76561198211469248
76561198034856953,76561198212574620
76561198034856953,76561198215084576
76561198034856953,76561198218589212
76561198034856953,76561198220453675
76561198034856953,76561198220609156
76561198034856953,76561198224767184
76561198034856953,76561198226232560
76561198034856953,76561198235176472
76561198034856953,76561198235707932
76561198034856953,76561198239794988
76561198034856953,76561198241942376
76561198034856953,76561198252168682
76561198034856953,76561198255948728
76561198034856953,76561198261116121
76561198034856953,76561198262517985
76561198034856953,76561198274041231
76561198034856953,76561198283427090
76561198034856953,76561198287573673
76561198034856953,76561198290293249
76561198034856953,76561198294440294
76561198034856953,76561198295396888
76561198034856953,76561198299619056
76561198034856953,76561198300323628
76561198034856953,76561198302605584
76561198034856953,76561198306345342
76561198034856953,76561198312436942
76561198034856953,76561198314593884
76561198034856953,76561198331959602
76561198034856953,76561198367855828
76561198034856953,76561198368192963
76561198034856953,76561198371695746
76561198034856953,76561198376097835
76561198034856953,76561198383912196
76561198034856953,76561198404510011
76561198034856953,76561198408992886
76561198034856953,76561198412717618
76561198034856953,76561198417497337
76561198034856953,76561198417980242
76561198034856953,76561198448110888
76561198034856953,76561198795889076
76561198034856953,76561198802063462
76561198034856953,76561198807408845
76561198034856953,76561198819297904
76561198034856953,76561198821133831
76561198034856953,76561198844592290
76561198034856953,76561198844682678
76561198034856953,76561198845007730
76561198034856953,76561198857371064
76561198034856953,76561198862448529
76561198034856953,76561198864301124
76561198034856953,76561198867808913
76561198034856953,76561198871032687
76561198034856953,76561198872133285
76561198034856953,76561198876922862
76561198034856953,76561198879497934
76561198034856953,76561198882183593
76561198034856953,76561198893420242
76561198034856953,76561198905284801
76561198034856953,76561198920047978
76561198034856953,76561198927709292
76561198034856953,76561198927915094
76561198034856953,76561198946637459
76561198034856953,76561198952116537
76561198034856953,76561198965226643
76561198034856953,76561198965467862
76561198034856953,76561198965849066
76561198034856953,76561198975076660
76561198034856953,76561198986239999
76561198034856953,76561198988299264
76561198034856953,76561198989445899
76561198034856953,76561198998671769
76561198034856953,76561198999115209
76561198034856953,76561199010782822
76561198034856953,76561199015838334
76561198034856953,76561199016729580
76561198034856953,76561199019575584
76561198034856953,76561199022398800
76561198034856953,76561199030591952
76561198034856953,76561199040857772
76561198034856953,76561199053484904
76561198034856953,76561199055005589
76561198034856953,76561199064981831
76561198034856953,76561199070985622
76561198034856953,76561199071501517
76561198034856953,76561199072142739
76561198034856953,76561199074161630
76561198034856953,76561199074874735
76561198034856953,76561199079188530
76561198034856953,76561199087293652
76561198034856953,76561199095692206
76561198034856953,76561199108168592
76561198034856953,76561199117798555
76561198034856953,76561199120273292
76561198034856953,76561199128657123
76561198034856953,76561199138727105
