"","steam_id","grupo"
"401","76561198120689810","https://steamcommunity.com/groups/dignitas"
"402","76561199008266511","https://steamcommunity.com/groups/dignitas"
"403","76561198355027048","https://steamcommunity.com/groups/dignitas"
"404","76561199241797381","https://steamcommunity.com/groups/dignitas"
"405","76561199116314219","https://steamcommunity.com/groups/dignitas"
"406","76561198931360392","https://steamcommunity.com/groups/dignitas"
"407","76561198354055574","https://steamcommunity.com/groups/dignitas"
"408","76561199481670877","https://steamcommunity.com/groups/dignitas"
"409","76561198024467104","https://steamcommunity.com/groups/dignitas"
"410","76561198127495899","https://steamcommunity.com/groups/dignitas"
"411","76561197993149212","https://steamcommunity.com/groups/dignitas"
"412","76561199527396162","https://steamcommunity.com/groups/dignitas"
"413","76561198202604330","https://steamcommunity.com/groups/dignitas"
"414","76561199095032946","https://steamcommunity.com/groups/dignitas"
"415","76561198355952506","https://steamcommunity.com/groups/dignitas"
"416","76561198853614235","https://steamcommunity.com/groups/dignitas"
"417","76561199528202008","https://steamcommunity.com/groups/dignitas"
"418","76561199527948169","https://steamcommunity.com/groups/dignitas"
"419","76561198060672701","https://steamcommunity.com/groups/dignitas"
"420","76561198258157200","https://steamcommunity.com/groups/dignitas"
"421","76561198358236666","https://steamcommunity.com/groups/dignitas"
"422","76561199541910978","https://steamcommunity.com/groups/dignitas"
"423","76561198070620775","https://steamcommunity.com/groups/dignitas"
"424","76561198124429212","https://steamcommunity.com/groups/dignitas"
"425","76561198970444520","https://steamcommunity.com/groups/dignitas"
"426","76561198828906433","https://steamcommunity.com/groups/dignitas"
"427","76561198062529709","https://steamcommunity.com/groups/dignitas"
"428","76561198150618747","https://steamcommunity.com/groups/dignitas"
"429","76561198081220383","https://steamcommunity.com/groups/dignitas"
"430","76561198205251904","https://steamcommunity.com/groups/dignitas"
"431","76561197992591357","https://steamcommunity.com/groups/dignitas"
"432","76561198072588480","https://steamcommunity.com/groups/dignitas"
"433","76561198128500040","https://steamcommunity.com/groups/dignitas"
"434","76561198087454634","https://steamcommunity.com/groups/dignitas"
"435","76561198795832061","https://steamcommunity.com/groups/dignitas"
"436","76561199191872171","https://steamcommunity.com/groups/dignitas"
"437","76561198385468351","https://steamcommunity.com/groups/dignitas"
"438","76561198380720606","https://steamcommunity.com/groups/dignitas"
"439","76561198900012560","https://steamcommunity.com/groups/dignitas"
"440","76561198074617092","https://steamcommunity.com/groups/dignitas"
"441","76561198113534353","https://steamcommunity.com/groups/dignitas"
"442","76561198298742711","https://steamcommunity.com/groups/dignitas"
"443","76561197960846784","https://steamcommunity.com/groups/dignitas"
"444","76561198848461997","https://steamcommunity.com/groups/dignitas"
"445","76561198027117309","https://steamcommunity.com/groups/dignitas"
"446","76561198844347827","https://steamcommunity.com/groups/dignitas"
"447","76561198364231273","https://steamcommunity.com/groups/dignitas"
"448","76561199526999330","https://steamcommunity.com/groups/dignitas"
"449","76561198843827606","https://steamcommunity.com/groups/dignitas"
"450","76561198001152181","https://steamcommunity.com/groups/dignitas"
"451","76561199812987226","https://steamcommunity.com/groups/dignitas"
"452","76561198126596055","https://steamcommunity.com/groups/dignitas"
"453","76561198217616993","https://steamcommunity.com/groups/dignitas"
"454","76561199771389508","https://steamcommunity.com/groups/dignitas"
"455","76561198061071401","https://steamcommunity.com/groups/dignitas"
"456","76561198165273551","https://steamcommunity.com/groups/dignitas"
"457","76561198084942290","https://steamcommunity.com/groups/dignitas"
"458","76561199010334879","https://steamcommunity.com/groups/dignitas"
"459","76561198043423848","https://steamcommunity.com/groups/dignitas"
"460","76561198130760208","https://steamcommunity.com/groups/dignitas"
"461","76561198275301963","https://steamcommunity.com/groups/dignitas"
"462","76561198048096375","https://steamcommunity.com/groups/dignitas"
"463","76561198141974445","https://steamcommunity.com/groups/dignitas"
"464","76561198083993408","https://steamcommunity.com/groups/dignitas"
